"","Listing ID","S","Sub Type","St#","St Name","City","MLS Area","SLC","L/C Price","Price Per Square Foot","Br/Ba","Sqft","YrBuilt","Ac/LSqft","DOM/CDOM","View YN","Pool Private YN","BAC","Contract Status Change Date","MLS"
"1","SN18180671","S","SFR/D","3317","Freshwater Creek   ","CHIC","","STD","$380,980","$244.22","3/2,0,0,0","1560/B","2018/BLD","0.1234/5,375","0/0","Y","N","2","07/25/18","CRMLSM"
"1","180041367","S","SFR/D","634","San Vicente Way   ","SD","","","$389,000","$403.53","3/1,0,1,0","964/A","1962/ASR","","9/37","","N","2.5","08/31/18","SAND"
"1","180041299","S","CONDO","702","Ash St    #503","SD","","","$395,000","$580.88","1/1,0,0,0","680/A","1929/ASR","","7/103","Y","N","2.5","09/05/18","SAND"
"1","180041211","S","CONDO","4525","Oregon St    #2","SD","","","$395,000","$396.19","2/2,0,0,0","997/A","1987/ASR","","8/8","","N","2.5","09/07/18","SAND"
"1","180041343","S","SFR/D","709","E Street   ","RAM","","","$402,000","$297.12","4/2,0,0,0","1353/A","1973","","43/43","","N","2.5","09/11/18","SAND"
"1","180041384","S","TWNHS/A","2015","Montilla St   ","SAN","","","$410,000","$309.90","2/2,0,1,0","1323/","2007","","7/7","","N","2.5","09/04/18","SAND"
"1","180041460","S","SFR/D","340","S Midway Dr   ","ESC","","","$420,000","$379.40","3/2,0,0,0","1107/P","1971","","8/8","","N","2.5","09/11/18","SAND"
"1","180041332","S","SFR/D","3094","J Street   ","SD","","","$427,000","$531.09","2/2,0,0,0","804/A","2000/ASR","","10/10","N","N","3","09/10/18","SAND"
"1","180041159","S","SFR/D","541","Huff St.   ","VST","","","$427,500","$296.46","3/2,0,0,0","1442/A","1971/ASR","","15/15","N","N","2.5","09/11/18","SAND"
"1","180041388","S","SFR/D","16101","Oakley   ","RAM","","","$439,999","$319.53","3/2,0,0,0","1377/A","1979","","3/3","","N","2.5","08/29/18","SAND"
"1","180041074","S","CONDO/A","4365","Louisiana St    #4","SD","","","$455,000","$507.25","2/2,0,0,0","897/A","1992/ASR","","1/1","","N","2.5","08/29/18","SAND"
"1","180041444","S","SFR/D","611","San Juhn   ","SPV","","","$460,000","$354.94","4/2,0,0,0","1296/A","1971","","6/6","N","N","2.5","08/23/18","SAND"
"1","180041138","S","CONDO/A","7087","Camino Degrazia    #146","SD","","","$460,000","$383.33","3/2,0,0,0","1200/E","1988","","113/113","","N","2.5","09/10/18","SAND"
"1","180041426","S","SFR/D","2543","Bonita St   ","LEG","","","$460,000","$362.20","3/2,0,0,0","1270/A","1943","","20/20","","N","2.5","08/24/18","SAND"
"1","180041098","S","CONDO/A","2737","Crown Ridge Road    #2","CHU","","","$465,000","$282.50","3/2,0,1,0","1646/A","2004","","34/34","","N","2.5","09/14/18","SAND"
"1","180041314","S","CONDO/A","9444","Twin Trails Dr    #201","SD","","","$468,000","$415.26","3/2,0,0,0","1127/A","1986","","27/27","","N","2.5","09/06/18","SAND"
"1","180041260","S","SFR/D","9125","Barneveld Street   ","SPV","","","$470,000","$392.98","3/2,0,0,0","1196/P","1961","","6/6","","N","2.5","08/31/18","SAND"
"1","180041108","S","SFR/D","2060","Falmouth Dr   ","ELC","","STD","$470,000","$274.53","4/2,0,0,0","1712/A","1959/ASR","","14/14","N","Y","2.5","09/05/18","SAND"
"1","SN18181459","S","SFR/D","824","Brookwood WAY  ","CHIC","","STD","$480,000","$296.30","3/2,0,0,0","1620/A","1977/PUB","0.3/13,068","4/4","Y","Y","2.5","08/31/18","CRMLSM"
"1","180041329","S","SFR/D","6940","Eberhart St   ","SD","","","$480,000","$500.00","3/1,0,0,0","960/P","1954","","18/18","","N","2.5","09/10/18","SAND"
"1","180041228","S","SFR/D","1478","Signal Ave   ","SD","","","$482,900","$424.34","3/2,0,0,0","1138/A","1961/ASR","","5/5","","N","2.5","08/20/18","SAND"
"1","180041438","S","CONDO","4833","Bella Pacific    #222","SD","","","$490,000","$447.90","2/2,0,0,0","1094/A","1987","","10/10","","N","2.5","09/10/18","SAND"
"1","180041246","S","TWNHS/A","633","Sumner Way    #2","OCE","","","$490,000","$266.74","4/2,0,1,0","1837/A","2003","","0/0","","N","2.5","08/28/18","SAND"
"1","180041429","S","CONDO/A","805","Harbor Cliff Way    #205","OCE","","","$494,000","$403.92","2/2,0,1,0","1223/A","2007","","18/18","","N","2","09/10/18","SAND"
"1","180041357","S","SFR/D","602","Davenport Ln   ","CHU","","","$495,000","$426.72","3/2,0,0,0","1160/A","1987","","13/13","","N","2.5","09/06/18","SAND"
"1","180041262","S","SFR/D","1837","Avenida Segovia   ","OCE","","","$500,000","$252.91","4/3,0,0,0","1977/A","1989","","20/20","","N","2.5","08/27/18","SAND"
"1","180041287","S","SFR/D","2452","Sumac Drive   ","SD","","","$510,000","$330.74","3/2,0,0,0","1542/A","1980","","5/5","","N","2.5","08/21/18","SAND"
"1","180041459","S","CONDO","1180","Civic Center Drive    #B35","OCE","","STD","$510,000","$360.17","3/2,0,0,0","1416/A","2003","","13/13","","N","2.5","09/05/18","SAND"
"1","180041104","S","SFR/D","1110","Gaucho Pl   ","ESC","","","$510,000","$365.07","3/2,0,1,0","1397/A","1979","","23/23","","N","2.5","09/07/18","SAND"
"1","180041333","S","TWNHS/A","2083","Haller   ","SD","","","$515,000","$359.14","3/2,0,0,0","1434/A","1987","","15/111","","N","2.5","08/24/18","SAND"
"1","180041201","S","SFR/D","3563","Lake Park Avenue   ","FBRK","","","$535,000","$268.84","4/2,0,1,0","1990/A","2001","","1/1","","N","2.5","08/27/18","SAND"
"1","180041382","S","SFR/D","4048","Ivey Vista Way   ","OCE","","","$535,000","$332.09","4/2,0,1,0","1611/P","1999","","26/26","Y","N","2.5","09/14/18","SAND"
"1","180041297","S","SFR/D","7670","Troy Ter   ","LMSA","","","$540,000","$454.55","4/2,0,0,0","1188/A","1956","","21/21","","N","2.5","09/10/18","SAND"
"1","180041160","S","SFR/D","9846","Medina   ","SAN","","","$540,000","$474.93","3/2,0,0,0","1137/A","1973/ASR","","19/19","","N","2.5","08/31/18","SAND"
"1","180041385","S","CONDO/A","11642","Miro Circle   ","SD","","","$545,000","$480.60","2/2,0,0,0","1134/A","2001","","17/17","","N","2.5","09/12/18","SAND"
"1","180041303","S","CONDO/A","550","Park Blvd    #2405","SD","","","$549,000","$500.00","2/2,0,0,0","1098/A","2004","","8/8","","N","2.5","08/27/18","SAND"
"1","180041151","S","SFR/D","9474","Single Oak Dr   ","LAK","","","$550,000","$297.94","3/2,0,0,0","1846/A","1981/ASR","","3/3","","N","2.5","08/27/18","SAND"
"1","180041234","S","TWNHS/A","9352","Babauta Rd    #117","SD","","","$550,000","$364.24","3/2,0,1,0","1510/A","1994","","6/6","N","N","2.5","08/31/18","SAND"
"1","180041340","S","SFR/D","5595","Bonita   ","SD","","","$556,000","$234.01","5/2,0,1,0","2376/A","1965","","8/8","","N","2.5","08/30/18","SAND"
"1","180041322","S","SFR/D","1302","Orlando St   ","SAM","","","$557,000","$401.30","4/2,0,0,0","1388/A","1973","","4/4","","N","2.5","08/27/18","SAND"
"1","180041245","S","SFR/D","2318","Fallbrook Place   ","ESC","","","$560,000","$364.11","3/2,0,0,0","1538/","1997","","38/38","Y","N","2.5","08/30/18","SAND"
"1","180041450","S","TWNHS/A","5260","Edge Park Way   ","SD","","","$560,000","$368.18","3/1,0,1,0","1521/A","1973/ASR","","11/11","Y","N","2.5","08/28/18","SAND"
"1","180041280","S","SFR/D","2335 W","Jewett St   ","SD","","","$569,000","$474.17","3/2,0,0,0","1200/A","1948/ASR","","25/25","","N","2.5","09/10/18","SAND"
"1","180041386","S","SFR/D","5537","Lauretta St   ","SD","","","$575,000","$436.27","2/2,0,0,0","1318/A","1958","","8/8","Y","N","2.25","08/31/18","SAND"
"1","180041153","S","SFR/D","1527","Kurtz St   ","OCE","","","$576,000","$412.90","3/2,0,0,0","1395/A","1965/ASR","","7/7","","N","2","08/23/18","SAND"
"1","180041259","S","CONDO/A","450 N","Horne St    #E25","OCE","","","$576,000","$393.44","3/2,0,0,0","1464/P","2004","","29/29","Y","N","2.5","09/07/18","SAND"
"1","180041084","S","SFR/D","2349","Shadyridge Ave   ","ESC","","","$580,500","$291.56","4/2,0,1,0","1991/A","1988","","6/32","","N","2.5","09/05/18","SAND"
"1","180041093","S","SFR/D","2413","Moonlight Gln   ","ESC","","","$581,000","$353.41","3/2,0,1,0","1644/P","1995","","20/33","Y","N","2.5","09/06/18","SAND"
"1","180041344","S","SFR/D","4665","Rolando Blvd   ","SD","","","$585,000","$357.14","3/1,0,1,0","1638/A","1941/ASR","","18/42","","N","2.5","09/06/18","SAND"
"1","180041200","S","SFR/D","825","Lanewood Pl   ","ESC","","","$589,000","$287.74","4/3,0,0,0","2047/P","1986","","4/4","Y","N","2.5","08/29/18","SAND"
"1","180041440","S","CONDO","3578","Seahorn Cir   ","SD","","","$590,000","$537.83","2/2,0,0,0","1097/A","1986","","3/3","","N","2.5","08/24/18","SAND"
"1","180041263","S","SFR/D","1133","Suburban Hills Dr.   ","ESC","","","$590,000","$304.44","3/2,0,0,0","1938/A","1961","","20/20","","N","2.5","09/10/18","SAND"
"1","180041174","S","SFR/D","11860","Caminito Ryone   ","SD","","","$597,500","$500.42","2/2,0,0,0","1194/A","1987","","11/11","","N","2.5","08/29/18","SAND"
"1","180041276","S","SFR/D","9364 W","Heaney Circle   ","SAN","","","$610,000","$447.21","4/2,0,0,0","1364/A","1960","","13/13","","N","2","08/31/18","SAND"
"1","180041315","S","SFR/D","1537","Monitor Road   ","SD","","","$618,000","$577.57","3/1,0,0,0","1070/A","1942/ASR","","10/10","Y","N","2.5","08/24/18","SAND"
"1","180041381","S","SFR/D","2649 N","Dunfield Street   ","ORG","","","$620,000","$564.66","3/2,0,0,0","1098/A","1960/ASR","","24/24","","N","2.5","08/28/18","SAND"
"1","180041313","S","SFR/D","2073","Ginny   ","ESC","","","$625,000","$208.33","3/2,0,1,0","3000/D","1963/ASR","","7/7","","Y","2.5","09/10/18","SAND"
"1","180041326","S","SFR/D","3209","Mira Mesa Ave   ","OCE","","","$627,500","$272.83","5/2,0,0,0","2300/E","1977","","11/11","","","2.5","09/05/18","SAND"
"1","180041267","S","SFR/D","5185","Mendip St   ","OCE","","","$631,000","$222.81","5/3,0,0,0","2832/A","2004","","7/7","","N","2.5","08/31/18","SAND"
"1","180041347","S","CONDO/A","3634","7Th Ave    #3E","SD","","","$639,000","$421.23","3/2,0,0,0","1517/A","1976","","3/10","","N","2.5","08/29/18","SAND"
"1","180041171","S","SFR/D","10891","Sandy Hook Rd   ","SD","","","$639,900","$381.35","4/3,0,0,0","1678/A","1973","","4/4","N","N","2.5","08/20/18","SAND"
"1","180041421","S","SFR/D","727","Diamond dr   ","CHU","","STD","$650,000","$245.47","5/3,0,0,0","2648/P","1998","","19/73","","N","2.5","08/30/18","SAND"
"1","180041096","S","SFR/D","1026","Buena Vista   ","VST","","","$655,000","$371.32","4/3,0,0,0","1764/","1960","","6/6","","Y","2.5","08/29/18","SAND"
"1","180041207","S","SFR/D","1191","Morgan Hill Dr   ","CHU","","","$668,000","$269.79","5/3,0,0,0","2476/P","2000","","8/104","","N","2.5","08/27/18","SAND"
"1","180041275","S","SFR/D","1454","Southview Ct   ","CHU","","","$680,000","$291.22","5/3,0,0,0","2335/A","1991","","6/6","","N","2.5","08/29/18","SAND"
"1","180041446","S","SFR/D","2921","Villas Way   ","SD","","","$682,950","$475.92","3/2,0,1,0","1435/A","2004/ASR","","10/10","","N","2.5","09/05/18","SAND"
"1","180041127","S","SFR/D","6859","Cowles Mountain Blvd   ","SD","","","$688,000","$372.90","4/2,0,0,0","1845/A","1964/ASR","","3/3","Y","Y","2.5","08/21/18","SAND"
"1","180041095","S","SFR/D","6049","Paseo Carreta   ","CAR","","","$690,000","$431.25","3/2,0,1,0","1600/A","2001","","15/15","N","N","2.5","09/10/18","SAND"
"1","180041091","S","TWNHS/A","315","Upas St   ","SD","","","$695,000","$586.50","1/1,0,1,0","1185/A","2016","","18/18","","N","2.5","08/22/18","SAND"
"1","180041107","S","SFR/D","6930","Beloit Ave   ","SD","","","$705,000","$489.58","3/2,0,0,0","1440/A","1962","","8/8","","N","2.5","08/31/18","SAND"
"1","180041077","S","SFR/D","465","SABADELL DR   ","OCE","","","$710,000","$288.50","4/2,0,1,0","2461/A","1995","","11/33","","N","2.5","09/13/18","SAND"
"1","180041223","S","TWNHS/A","8680","Villa La Jolla Dr    #4","LAJ","","","$713,000","$525.04","2/3,0,0,0","1358/A","1981/ASR","","8/8","","N","2.5","08/24/18","SAND"
"1","180041192","S","SFR/D","2103","Kirkcaldy Rd   ","FBRK","","","$722,500","$220.41","4/3,0,1,0","3278/A","2001","","21/21","","N","2.5","09/04/18","SAND"
"1","180041400","S","CONDO/A","350","11th Ave    #1131","SD","","","$730,000","$540.74","2/2,0,1,0","1350/A","2007","","10/96","","N","2.5","09/05/18","SAND"
"1","180041407","S","SFR/D","8407","Hovenweep Ct   ","SD","","","$733,000","$535.82","3/2,0,0,0","1368/A","1988","","4/4","","N","2.5","08/30/18","SAND"
"1","180041434","S","SFR/D","1007","Ditmar Street   ","OCE","","","$735,000","$505.15","3/2,0,0,0","1455/A","1952","","14/14","","N","2.5","09/04/18","SAND"
"1","180041268","S","DPLX/A","13531","Hike Ln   ","SD","","","$755,000","$444.90","4/3,0,0,0","1697/A","1984","","7/7","","N","2.5","09/04/18","SAND"
"1","180041383","S","SFR/D","9839","Fieldthorn Street   ","SD","","STD","$787,000","$465.68","3/2,0,1,0","1690/A","2003","","1/50","","N","2","08/30/18","SAND"
"1","180041301","S","SFR/D","2433","Deerpark Dr   ","SD","","","$795,000","$752.84","3/1,0,0,0","1056/A","1952","","15/15","Y","N","2.5","09/12/18","SAND"
"1","180041210","S","SFR/D","14909","Four Corners Trail   ","RAM","","","$800,000","$290.80","3/3,0,1,0","2751/P","2006","","14/14","Y","N","2.5","09/10/18","SAND"
"1","180041235","S","SFR/D","3475","Filoli Circle   ","CAR","","","$800,000","$395.06","3/3,0,1,0","2025/P","2012","","3/3","","N","2.5","08/28/18","SAND"
"1","180041225","S","SFR/D","421","SANTA ROSALINA CT   ","ESC","","","$800,000","$253.24","5/2,0,1,0","3159/A","1982","","16/16","","N","2.5","09/17/18","SAND"
"1","180041226","S","SFR/D","1938","Playa Riviera Dr   ","CAS","","","$805,000","$537.38","4/3,0,0,0","1498/A","1974","","22/22","","N","2.5","09/11/18","SAND"
"1","180041137","S","SFR/D","14892","Satanas Street   ","SD","","","$815,000","$348.59","4/3,0,0,0","2338/A","1978/ASR","","17/17","Y","N","2.5","09/04/18","SAND"
"1","180041134","S","SFR/D","3154","El Ku Ave   ","ESC","","","$817,000","$342.99","4/2,0,1,0","2382/A","2003/ASR","","18/18","Y","Y","2","09/13/18","SAND"
"1","180041143","S","TWNHS/A","12167","Caminito Mira Del Mar   ","SD","","","$820,000","$615.15","3/2,0,1,0","1333/A","1987","","8/8","","N","2","08/31/18","SAND"
"1","180041193","S","SFR/D","11059","CORTE PLAYA MERIDA   ","SD","","","$850,000","$400.38","4/2,0,1,0","2123/A","1992/ASR","","5/5","Y","N","2.5","09/04/18","SAND"
"1","180041391","S","SFR/D","13920","Chancellor Way   ","POW","","","$860,000","$309.35","5/3,0,1,0","2780/A","2003","","5/26","","N","2.5","08/30/18","SAND"
"1","180041463","S","DPLX/A","15520","Paseo Del Sur   ","SD","","","$880,000","$338.98","4/3,0,0,0","2596/A","2007","","8/8","","N","2.5","08/31/18","SAND"
"1","180041070","S","CONDO/A","4735","Beachwood Ct   ","CAR","","","$895,000","$380.53","3/2,0,1,0","2352/A","2002","","6/6","Y","N","2.5","08/30/18","SAND"
"1","180041342","S","SFR/D","14492","Corte Lampara   ","RAP","","","$915,000","$420.30","4/3,0,0,0","2177/A","1988/ASR","","15/15","","N","2.5","09/11/18","SAND"
"1","180041439","S","CONDO/A","585 S","Sierra Ave    #30","SOL","","","$1,060,000","$686.53","2/2,0,1,0","1544/A","1974/ASR","","13/13","","N","2.5","08/27/18","SAND"
"1","180041294","S","SFR/D","13363","Benchley Road   ","SD","","","$1,061,500","$504.76","4/3,0,0,0","2103/A","1987","","5/5","","N","2.5","08/30/18","SAND"
"1","180041069","S","CONDO/A","1431","Pacific Hwy    #611","SD","","","$1,125,000","$943.79","2/2,0,0,0","1192/A","2009","","0/0","Y","","2.5","09/04/18","SAND"
"1","180041181","S","SFR/D","4543","Muir Ave   ","SD","","","$1,170,000","$736.78","3/3,0,0,0","1588/A","1959/ASR","","23/23","","N","2.5","09/04/18","SAND"
"1","180041423","S","SFR/D","8676","Herrington Way   ","SD","","","$1,270,000","$437.93","4/3,0,1,0","2900/A","2011/ASR","","29/69","Y","N","2.5","09/10/18","SAND"
"1","180041177","S","SFR/D","11232","Deprise Cove   ","SD","","","$1,575,000","$332.63","6/5,0,1,0","4735/A","2005","","6/6","","Y","2.5","08/31/18","SAND"
"1","180041396","S","SFR/D","11361","ZINNIA LANE   ","FONT","","","$435,000,000","","5/3,0,0,0","2092/A","2002/APP","","12/12","","N","2","08/27/18","SAND"
"1","SR18181003","S","CONDO/A","645","Chestnut AVE   #204","LONG","4","STD","$348,000","$401.38","2/2,0,0,0","867/A","1986/ASR","0.7065/30,775","4/4","Y","N","2.5","09/04/18","CRIS"
"1","PW18181538","S","CONDO/A","1273 E","1st ST   #3","LONG","4","STD","$403,000","$443.83","2/1,0,0,0","908/A","1956/ASR","0.1121/4,885","10/10","Y","N","2.5","09/07/18","CRMLSM"
"1","PW18181176","S","SFR/D","2160","Cedar   ","LONG","5","STD","$507,000","$480.57","2/1,0,0,0","1055/A","1928/ASR","0.1086/4,729","18/18","Y","N","2.5","09/07/18","CRMLSM"
"1","PW18181520","S","SFR/D","740 W","28th ST  ","LONG","5","STD","$595,000","$454.55","3/1,0,0,0","1309/A","1949/ASR","0.1537/6,694","6/6","N","Y","2.5","09/11/18","CRMLSM"
"1","WS18180394","S","SFR/D","4819","Boyar AVE  ","LONG","6","STD","$569,000","$630.82","3/1,1,0,0","902/A","1942/ASR","0.1235/5,379","17/17","N","N","2.5","09/14/18","CRMLSM"
"1","CV18180421","S","SFR/D","1141 E","20th ST  ","LONG","9","STD","$210,000","$269.23","1/1,0,0,0","780/A","1920/ASR","0.0576/2,511","16/16","N","N","1","08/29/18","CRMLSM"
"1","RS18180945","S","SFR/A","8422","Goldsport CIR  ","HB","16","STD","$620,000","$459.26","3/1,1,0,0","1350/A","1973/ASR","0.0747/3,255","0/0","Y","N","2.5","09/06/18","CRMLSM"
"1","OC18180775","S","SFR/D","16685","Silktree ST  ","FV","16","STD","$985,000","$433.54","4/2,0,1,0","2272/A","1968/ASR","0.1722/7,500","5/5","Y","Y","3","09/04/18","CRMLSM"
"1","PW18180975","S","SFR/D","6560","Ianita ST  ","LW","22","STD","$595,000","$495.01","3/1,0,0,0","1202/A","1954/ASR","0.1357/5,911","9/9","N","N","2.5","08/29/18","CRMLSM"
"1","PW18180279","S","SFR/D","2738","Loomis ST  ","LW","24","STD","$568,000","$469.42","3/1,0,0,0","1210/A","1952/ASR","0.1171/5,101","5/5","N","N","2.5","08/24/18","CRMLSM"
"1","PW18180766","S","SFR/D","12432","Renville ST  ","LW","27","STD","$547,500","$391.07","3/1,0,0,0","1400/E","1960/ASR","0.1377/5,998","18/18","N","N","2.5*","09/14/18","CRMLSM"
"1","PW18181045","S","SFR/D","221","Harvard LN  ","SLB","53","STD","$849,500","$650.96","3/1,1,0,0","1305/A","1965/ASR","0.1331/5,800","5/5","N","N","2.5","08/21/18","CRMLSM"
"1","RS18180695","S","SFR/D","12231","221 st   ","HG","54","STD","$452,000","$492.91","3/1,0,0,0","917/P","1954/PUB","0.2147/9,354","19/19","N","N","2.25","09/05/18","CRMLSM"
"1","OC18180801","S","CONDO/A","3633 S","Bear ST   #J","SA","69","STD","$425,000","$371.50","2/2,0,0,0","1144/A","1981/ASR","","3/3","Y","N","2.5","08/27/18","CRMLSM"
"1","SW18181051","S","SFR/D","424 S","Euclid ST  ","SA","69","STD","$500,000","$387.30","4/1,0,1,0","1291/A","1960/PUB","0.1587/6,912","5/5","N","N","2.5","08/31/18","CRMLSM"
"1","PW18181059","S","CONDO/A","2644","Monte Carlo DR   #31","SA","70","STD","$342,000","$378.32","2/1,1,0,0","904/A","1978/ASR","0/0","9/9","Y","N","2","08/29/18","CRMLSM"
"1","PW18181286","S","SFR/D","2409 N","Park BLVD  ","SA","70","STD","$1,300,000","$497.51","5/2,0,1,0","2613/E","1927/ASR","0.1793/7,810","11/11","N","Y","2.5","08/27/18","CRMLSM"
"1","OC18181318","S","SFR/D","1762","Amherst RD  ","TUS","71","STD","$675,000","$557.85","2/2,0,0,0","1210/A","1968/ASR","0.1136/4,950","5/5","N","N","2.5","08/31/18","CRMLSM"
"1","IG18181258","S","SFR/D","3122 N","Hartman ST  ","ORG","72","STD","$825,000","$300.00","4/2,0,1,0","2750/A","1968/ASR","0.163/7,100","11/11","Y","Y","2.25","09/13/18","CRMLSM"
"1","PW18181306","S","SFR/D","1549 N","Fern ST  ","ORG","75","STD","$731,000","$488.31","3/2,0,0,0","1497/P","1964/ASR","0.163/7,100","4/4","Y","N","2.5","08/29/18","CRMLSM"
"1","OC18181101","S","SFR/D","2443 E","Orangeview LN  ","ORG","75","STD","$948,000","$463.34","3/2,0,0,0","2046/AP","1973/ASR","0.5739/25,000","9/9","Y","N","2.5","08/27/18","CRMLSM"
"1","OC18180361","S","SFR/D","3004 E","Lake Hill DR  ","ORG","75","STD","$1,085,000","$382.72","5/3,0,1,0","2835/A","1965/ASR","0.1852/8,066","6/6","Y","Y","2.5","08/28/18","CRMLSM"
"1","OC18180875","S","CONDO/A","8084 E","Naples LN  ","AH","77","STD","$474,900","$402.12","3/3,0,0,0","1181/A","1995/ASR","","15/15","N","N","2.5","08/31/18","CRMLSM"
"1","PW18180713","S","SFR/D","5353 E","Rural Ridge CIR  ","AH","77","STD","$880,000","$330.08","4/1,2,0,0","2666/A","1973/ASR","0.2169/9,450","13/13","Y","N","2","08/29/18","CRMLSM"
"1","PW18180930","S","TWNHS/A","220 S","Aron PL  ","ANA","79","STD","$490,000","$323.65","3/2,1,0,0","1514/A","1972/ASR","0.0419/1,826","4/4","N","N","2","08/30/18","CRMLSM"
"1","IV18181294","S","SFR/D","2027 W","Random DR  ","ANA","79","STD","$599,000","$371.13","3/2,0,0,0","1614/S","1958/ASR","0.1764/7,685","13/13","Y","N","2","09/17/18","CRMLSM"
"1","PW18181015","S","SFR/D","8424","Neptune DR  ","BP","82","STD","$551,000","$401.31","3/2,0,0,0","1373/A","1958/ASR","0.1814/7,900","11/11","N","Y","2.5","09/17/18","CRMLSM"
